systemName;region;route
usai;TN;I-240
usai;NC;I-240
usai;OK;I-244
usai;MO;I-255
usai;IL;I-255
usai;KY;I-264
usai;VA;I-264
usai;KY;I-265
usai;IN;I-265
usai;MS;I-269
usai;TN;I-269
usai;CO;I-270
usai;MO;I-270
usai;IL;I-270
usai;OH;I-270
usai;MD;I-270
usai;OH;I-271
usai;FL;I-275
usai;TN;I-275
usai;KY;I-275
usai;IN;I-275
usai;OH;I-275
usai;MI;I-275
usai;PA;I-276
usai;NC;I-277
usai;OH;I-277
usai;NJ;I-278
usai;NY;I-278
usai;PA;I-279
usai;CA;I-280
usai;IA;I-280
usai;IL;I-280
usai;OH;I-280
usai;NJ;I-280
usai;PA;I-283
usai;GA;I-285
usai;NC;I-285
usai;NJ;I-287
usai;NY;I-287
usai;IL;I-290
usai;NY;I-290
usai;MA;I-290
usai;CT;I-291
usai;MA;I-291
usai;NH;I-293
usai;IL;I-294
usai;FL;I-295
usai;VA;I-295
usai;MD;I-295
usai;DC;I-295
usai;DE;I-295
usai;NC;I-295
usai;NJ;I-295
usai;PA;I-295
usai;NY;I-295
usai;RI;I-295
usai;MA;I-295
usai;ME;I-295
usai;LA;I-310
usai;OK;I-335
usai;KS;I-335
usai;OK;I-344
usai;IL;I-355
usai;AL;I-359
usai;TX;I-369
usai;MD;I-370
usai;FL;I-375
usai;MI;I-375
usai;PA;I-376
usai;CA;I-380
usai;IA;I-380
usai;PA;I-380
usai;VA;I-381
usai;CT;I-384
usai;SC;I-385
usai;NY;I-390
usai;MA;I-391
usai;NH;I-393
usai;MN;I-394
usai;FL;I-395
usai;VA;I-395
usai;DC;I-395
usai;MD;I-395
usai;CT;I-395
usai;MA;I-395
usai;ME;I-395
usai;CA;I-405
usai;OR;I-405
usai;WA;I-405
usai;TX;I-410
usai;AR;I-430
usai;KS;I-435
usai;MO;I-435
usai;AR;I-440
usai;TN;I-440
usai;NC;I-440
usai;AL;I-459
usai;VA;I-464
usai;IN;I-465
usai;IN;I-469
usai;KS;I-470
usai;MO;I-470
usai;OH;I-470
usai;WV;I-470
usai;KY;I-471
usai;OH;I-471
usai;IL;I-474
usai;GA;I-475
usai;OH;I-475
usai;MI;I-475
usai;PA;I-476
usai;NE;I-480
usai;IA;I-480
usai;OH;I-480
usai;NY;I-481
usai;NC;I-485
usai;OH;I-490
usai;NY;I-490
usai;MN;I-494
usai;VA;I-495
usai;MD;I-495
usai;DE;I-495
usai;NY;I-495
usai;MA;I-495
usai;MI;I-496
usai;CA;I-505
usai;LA;I-510
usai;GA;I-516
usai;GA;I-520
usai;SC;I-520
usai;SC;I-526
usai;AR;I-530
usai;WI;I-535
usai;MN;I-535
usai;AR;I-540
usai;NC;I-540
usai;AR;I-555
usai;VA;I-564
usai;AL;I-565
usai;GA;I-575
usai;PA;I-579
usai;CA;I-580
usai;NV;I-580
usai;VA;I-581
usai;SC;I-585
usai;NC;I-587
usai;NY;I-587
usai;NY;I-590
usai;FL;I-595
usai;CA;I-605
usai;TX;I-610
usai;LA;I-610
usai;AR;I-630
usai;TX;I-635
usai;KS;I-635
usai;MO;I-635
usai;TN;I-640
usai;VA;I-664
usai;KS;I-670
usai;MO;I-670
usai;OH;I-670
usai;GA;I-675
usai;OH;I-675
usai;MI;I-675
usai;PA;I-676
usai;NJ;I-676
usai;NY;I-678
usai;CA;I-680
usai;NE;I-680
usai;IA;I-680
usai;OH;I-680
usai;NY;I-684
usai;CT;I-684
usai;NY;I-690
usai;CT;I-691
usai;MN;I-694
usai;DC;I-695
usai;MD;I-695
usai;NY;I-695
usai;MI;I-696
usai;WA;I-705
usai;CA;I-710
usai;AL;I-759
usai;CA;I-780
usai;NY;I-781
usai;NC;I-785
usai;NY;I-787
usai;NY;I-790
usai;WI;I-794
usai;MD;I-795
usai;NC;I-795
usai;CA;I-805
usai;TX;I-820
usai;TN;I-840
usai;NC;I-840
usai;IN;I-865
usai;CA;I-880
usai;IA;I-880
usai;NC;I-885
usai;NY;I-890
usai;WI;I-894
usai;MD;I-895
usai;CA;I-980
usai;GA;I-985
usai;NY;I-990
