systemName;region;route
usapa;PA;PA465
usapa;PA;PA467
usapa;PA;PA472
usapa;PA;PA474
usapa;PA;PA475
usapa;PA;PA477
usapa;PA;PA478
usapa;PA;PA481
usapa;PA;PA484
usapa;PA;PA487
usapa;PA;PA488
usapa;PA;PA491
usapa;PA;PA492
usapa;PA;PA501
usapa;PA;PA502
usapa;PA;PA504
usapa;PA;PA505
usapa;PA;PA507
usapa;PA;PA512
usapa;PA;PA513
usapa;PA;PA514
usapa;PA;PA516
usapa;PA;PA518
usapa;PA;PA519
usapa;PA;PA523
usapa;PA;PA524
usapa;PA;PA528
usapa;PA;PA531
usapa;PA;PA532
usapa;PA;PA533
usapa;PA;PA534
usapa;PA;PA536
usapa;PA;PA546
usapa;PA;PA547
usapa;PA;PA549
usapa;PA;PA550
usapa;PA;PA551
usapa;PA;PA553
usapa;PA;PA554
usapa;PA;PA555
usapa;PA;PA562
usapa;PA;PA563
usapa;PA;PA568
usapa;PA;PA576
usapa;PA;PA580
usapa;PA;PA581
usapa;PA;PA588
usapa;PA;PA590
usapa;PA;PA601
usapa;PA;PA607
usapa;PA;PA611
usapa;PA;PA616
usapa;PA;PA618
usapa;PA;PA624
usapa;PA;PA625
usapa;PA;PA632
usapa;PA;PA641
usapa;PA;PA642
usapa;PA;PA643
usapa;PA;PA645
usapa;PA;PA646
usapa;PA;PA652
usapa;PA;PA653
usapa;PA;PA654
usapa;PA;PA655
usapa;PA;PA660
usapa;PA;PA662
usapa;PA;PA663
usapa;PA;PA664
usapa;PA;PA666
usapa;PA;PA669
usapa;PA;PA670
usapa;PA;PA690
usapa;PA;PA696
usapa;PA;PA706
usapa;PA;PA711
usapa;PA;PA715
usapa;PA;PA718
usapa;PA;PA722
usapa;PA;PA724
usapa;PA;PA729
usapa;PA;PA731
usapa;PA;PA737
usapa;PA;PA739
usapa;PA;PA741
usapa;PA;PA743
usapa;PA;PA747
usapa;PA;PA756
usapa;PA;PA760
usapa;PA;PA764
usapa;PA;PA770
usapa;PA;PA772
usapa;PA;PA780
usapa;PA;PA791
usapa;PA;PA796
usapa;PA;PA819
usapa;PA;PA829
usapa;PA;PA830
usapa;PA;PA832
usapa;PA;PA837
usapa;PA;PA839
usapa;PA;PA841
usapa;PA;PA842
usapa;PA;PA844
usapa;PA;PA845
usapa;PA;PA846
usapa;PA;PA848
usapa;PA;PA849
usapa;PA;PA850
usapa;PA;PA851
usapa;PA;PA857
usapa;PA;PA858
usapa;PA;PA861
usapa;PA;PA863
usapa;PA;PA864
usapa;PA;PA865
usapa;PA;PA866
usapa;PA;PA867
usapa;PA;PA868
usapa;PA;PA869
usapa;PA;PA872
usapa;PA;PA873
usapa;PA;PA879
usapa;PA;PA880
usapa;PA;PA885
usapa;PA;PA890
usapa;PA;PA895
usapa;PA;PA896
usapa;PA;PA897
usapa;PA;PA899
usapa;PA;PA901
usapa;PA;PA902
usapa;PA;PA903
usapa;PA;PA906
usapa;PA;PA910
usapa;PA;PA913
usapa;PA;PA914
usapa;PA;PA915
usapa;PA;PA917
usapa;PA;PA921
usapa;PA;PA924
usapa;PA;PA926
usapa;PA;PA928
usapa;PA;PA934
usapa;PA;PA940
usapa;PA;PA944
usapa;PA;PA946
usapa;PA;PA948
usapa;PA;PA949
usapa;PA;PA950
usapa;PA;PA954
usapa;PA;PA955
usapa;PA;PA956
usapa;PA;PA957
usapa;PA;PA958
usapa;PA;PA965
usapa;PA;PA969
usapa;PA;PA970
usapa;PA;PA973
usapa;PA;PA978
usapa;PA;PA980
usapa;PA;PA981
usapa;PA;PA982
usapa;PA;PA985
usapa;PA;PA987
usapa;PA;PA989
usapa;PA;PA993
usapa;PA;PA994
usapa;PA;PA995
usapa;PA;PA997
usapa;PA;PA999
