systemName;region;route
canab;AB;AB842
canab;AB;AB843
canab;AB;AB844
canab;AB;AB845
canab;AB;AB846
canab;AB;AB848
canab;AB;AB849
canab;AB;AB850
canab;AB;AB851
canab;AB;AB852
canab;AB;AB853
canab;AB;AB854
canab;AB;AB855
canab;AB;AB856
canab;AB;AB857
canab;AB;AB858
canab;AB;AB850
canab;AB;AB860
canab;AB;AB861
canab;AB;AB862
canab;AB;AB864
canab;AB;AB866
canab;AB;AB867
canab;AB;AB869
canab;AB;AB870
canab;AB;AB872
canab;AB;AB873
canab;AB;AB875
canab;AB;AB876
canab;AB;AB877
canab;AB;AB879
canab;AB;AB880
canab;AB;AB881
canab;AB;AB882
canab;AB;AB883
canab;AB;AB884
canab;AB;AB885
canab;AB;AB886
canab;AB;AB887
canab;AB;AB889
canab;AB;AB892
canab;AB;AB893
canab;AB;AB894
canab;AB;AB895
canab;AB;AB897
canab;AB;AB899
canab;AB;AB901
canab;AB;AB947
canab;AB;AB986
