region;route;county
MA;MA109;Suffolk
MA;MA145;Suffolk
MA;MA203;Suffolk
MA;I-84;Worcester
MA;I-90;Worcester
MA;I-190;Worcester
MA;I-290;Worcester
MA;I-395;Worcester
MA;I-495;Worcester
MA;US20;Worcester
MA;US202;Worcester
MA;MA2;Worcester
MA;MA2A;Worcester
MA;MA9;Worcester
MA;MA12;Worcester
MA;MA13;Worcester
MA;MA16;Worcester
MA;MA19;Worcester
MA;MA30;Worcester
MA;MA31;Worcester
MA;MA32;Worcester
MA;MA32A;Worcester
MA;MA49;Worcester
MA;MA56;Worcester
MA;MA62;Worcester
MA;MA67;Worcester
MA;MA68;Worcester
MA;MA70;Worcester
MA;MA85;Worcester
MA;MA96;Worcester
MA;MA98;Worcester
MA;MA101;Worcester
MA;MA109;Worcester
MA;MA110;Worcester
MA;MA111;Worcester
MA;MA117;Worcester
MA;MA119;Worcester
MA;MA122;Worcester
MA;MA122A;Worcester
MA;MA126;Worcester
MA;MA131;Worcester
MA;MA135;Worcester
MA;MA140;Worcester
MA;MA146;Worcester
MA;MA148;Worcester
MA;MA169;Worcester
MA;MA193;Worcester
MA;MA197;Worcester
MA;MA198;Worcester
MA;MA225;Worcester
