region;route;county
KS;US24;Leavenworth
KS;US40;Leavenworth
KS;US73;Leavenworth
KS;KS5;Leavenworth
KS;KS7;Leavenworth
KS;KS16;Leavenworth
KS;KS32;Leavenworth
KS;KS92;Leavenworth
KS;KS192;Leavenworth
KS;I-70;Lincoln
KS;US40;Lincoln
KS;KS14;Lincoln
KS;KS18;Lincoln
KS;KS181;Lincoln
KS;KS232;Lincoln
KS;KS252;Lincoln
KS;KS284;Lincoln
KS;US69;Linn
KS;KS3;Linn
KS;KS7;Linn
KS;KS31;Linn
KS;KS52;Linn
KS;KS152;Linn
KS;KS239;Linn
KS;I-70;Logan
KS;US40;Logan
KS;US83;Logan
KS;KS25;Logan
KS;I-35;Lyon
KS;I-335;Lyon
KS;US50;Lyon
KS;US56;Lyon
KS;KS78;Lyon
KS;KS99;Lyon
KS;KS130;Lyon
KS;US50;Marion
KS;US56;Marion
KS;US77;Marion
KS;KS15;Marion
KS;KS150;Marion
KS;KS168;Marion
KS;KS215;Marion
KS;KS256;Marion
KS;US36;Marshall
KS;US77;Marshall
KS;KS9;Marshall
KS;KS88;Marshall
KS;KS99;Marshall
KS;KS110;Marshall
KS;KS233;Marshall
KS;I-135;McPherson
KS;US56;McPherson
KS;US81;McPherson
KS;KS4;McPherson
KS;KS61;McPherson
KS;KS153;McPherson
KS;KS260;McPherson
KS;US54;Meade
KS;US160;Meade
KS;KS23;Meade
KS;KS98;Meade
KS;I-35;Miami
KS;US50;Miami
KS;US69;Miami
KS;US169;Miami
KS;KS7;Miami
KS;KS68;Miami
KS;KS279;Miami
KS;US24;Mitchell
KS;KS9;Mitchell
KS;KS14;Mitchell
KS;KS128;Mitchell
KS;KS181;Mitchell
KS;KS193;Mitchell
KS;KS194;Mitchell
KS;US75;Montgomery
KS;US160;Montgomery
KS;US166;Montgomery
KS;US169;Montgomery
KS;US400;Montgomery
KS;US56;Morris
KS;US77;Morris
KS;KS4;Morris
KS;KS57;Morris
KS;KS149;Morris
