region;route;county
CT;CT85;Tolland
CT;CT87;Tolland
CT;CT89;Tolland
CT;CT94;Tolland
CT;CT140;Tolland
CT;CT149;Tolland
CT;CT171;Tolland
CT;CT186;Tolland
CT;CT190;Tolland
CT;CT195;Tolland
CT;CT197;Tolland
CT;CT207;Tolland
CT;CT275;Tolland
CT;CT286;Tolland
CT;CT316;Tolland
CT;CT319;Tolland
CT;CT320;Tolland
CT;I-84;Windham
CT;I-395;Windham
CT;US6;Windham
CT;US44;Windham
CT;CT19;Windham
CT;CT30;Windham
CT;CT31;Windham
CT;CT32;Windham
CT;CT66;Windham
CT;CT74;Windham
CT;CT85;Windham
CT;CT87;Windham
CT;CT89;Windham
CT;CT94;Windham
CT;CT131;Windham
CT;CT140;Windham
CT;CT149;Windham
CT;CT171;Windham
CT;CT190;Windham
CT;CT193;Windham
CT;CT195;Windham
CT;CT197;Windham
CT;CT198;Windham
CT;CT207;Windham
CT;CT275;Windham
CT;CT286;Windham
CT;CT316;Windham
CT;CT319;Windham
CT;CT320;Windham
