region;route;county
NY;NY9N;Essex
NY;NY22;Essex
NY;NY28N;Essex
NY;NY73;Essex
NY;NY74;Essex
NY;NY86;Essex
NY;NY185;Essex
NY;NY373;Essex
NY;NY431;Essex
NY;US11;Franklin
NY;NY3;Franklin
NY;NY11B;Franklin
NY;NY30;Franklin
NY;NY37;Franklin
NY;NY86;Franklin
NY;NY95;Franklin
NY;NY122;Franklin
NY;NY186;Franklin
NY;NY190;Franklin
NY;NY374;Franklin
NY;NY458;Franklin
NY;NY10;Fulton
NY;NY29;Fulton
NY;NY29A;Fulton
NY;NY30;Fulton
NY;NY30A;Fulton
NY;NY67;Fulton
NY;NY309;Fulton
NY;NY331;Fulton
NY;NY334;Fulton
NY;NY349;Fulton
NY;I-90;Genesee
NY;I-490;Genesee
NY;US20;Genesee
NY;NY5;Genesee
NY;NY19;Genesee
NY;NY33;Genesee
NY;NY33A;Genesee
NY;NY63;Genesee
NY;NY77;Genesee
NY;NY98;Genesee
NY;NY237;Genesee
NY;NY238;Genesee
NY;NY246;Genesee
NY;NY262;Genesee
NY;I-87;Greene
NY;US9W;Greene
NY;NY23;Greene
NY;NY23A;Greene
NY;NY32;Greene
NY;NY32A;Greene
NY;NY42;Greene
NY;NY81;Greene
NY;NY144;Greene
NY;NY145;Greene
NY;NY214;Greene
NY;NY296;Greene
NY;NY385;Greene
NY;NY8;Hamilton
NY;NY10;Hamilton
NY;NY28;Hamilton
NY;NY28N;Hamilton
NY;NY30;Hamilton
NY;I-90;Herkimer
NY;US20;Herkimer
NY;NY5;Herkimer
NY;NY5S;Herkimer
NY;NY8;Herkimer
NY;NY28;Herkimer
NY;NY29;Herkimer
NY;NY29A;Herkimer
NY;NY51;Herkimer
NY;NY80;Herkimer
NY;NY167;Herkimer
NY;NY168;Herkimer
NY;NY169;Herkimer
NY;NY170;Herkimer
NY;NY171;Herkimer
NY;NY365;Herkimer
NY;I-81;Jefferson
NY;I-781;Jefferson
NY;US11;Jefferson
NY;NY3;Jefferson
NY;NY3A;Jefferson
NY;NY12;Jefferson
NY;NY12E;Jefferson
NY;NY12F;Jefferson
NY;NY26;Jefferson
NY;NY37;Jefferson
NY;NY126;Jefferson
NY;NY177;Jefferson
NY;NY178;Jefferson
NY;NY180;Jefferson
NY;NY193;Jefferson
NY;NY232;Jefferson
NY;NY283;Jefferson
NY;NY289;Jefferson
NY;NY342;Jefferson
NY;NY411;Jefferson
NY;I-278;Kings
NY;I-478;Kings
NY;NY27;Kings
NY;NY3;Lewis
NY;NY12;Lewis
NY;NY12D;Lewis
NY;NY26;Lewis
NY;NY126;Lewis
NY;NY177;Lewis
NY;NY294;Lewis
NY;NY410;Lewis
NY;NY812;Lewis
NY;I-390;Livingston
NY;US20;Livingston
NY;NY5;Livingston
NY;NY15;Livingston
NY;NY15A;Livingston
NY;NY36;Livingston
NY;NY39;Livingston
NY;NY63;Livingston
NY;NY65;Livingston
NY;NY70;Livingston
NY;NY256;Livingston
NY;NY258;Livingston
NY;NY408;Livingston
NY;NY436;Livingston
NY;I-90;Madison
NY;US20;Madison
NY;NY5;Madison
NY;NY8;Madison
NY;NY12;Madison
