region;route;county
MI;US12;Lenawee
MI;US127;Lenawee
MI;US223;Lenawee
MI;MI34;Lenawee
MI;MI50;Lenawee
MI;MI52;Lenawee
MI;MI124;Lenawee
MI;MI156;Lenawee
MI;I-96;Livingston
MI;US23;Livingston
MI;MI36;Livingston
MI;MI59;Livingston
MI;MI106;Livingston
MI;MI155;Livingston
MI;MI28;Luce
MI;MI117;Luce
MI;MI123;Luce
MI;I-75;Mackinac
MI;US2;Mackinac
MI;MI48;Mackinac
MI;MI117;Mackinac
MI;MI123;Mackinac
MI;MI129;Mackinac
MI;MI134;Mackinac
MI;MI185;Mackinac
MI;I-94;Macomb
MI;I-696;Macomb
MI;MI3;Macomb
MI;MI19;Macomb
MI;MI29;Macomb
MI;MI53;Macomb
MI;MI59;Macomb
MI;MI97;Macomb
MI;MI102;Macomb
MI;US31;Manistee
MI;MI22;Manistee
MI;MI55;Manistee
MI;MI115;Manistee
MI;US41;Marquette
MI;MI28;Marquette
MI;MI35;Marquette
MI;MI94;Marquette
MI;MI95;Marquette
MI;MI553;Marquette
MI;US10;Mason
MI;US31;Mason
MI;MI116;Mason
MI;US131;Mecosta
MI;MI20;Mecosta
MI;MI66;Mecosta
MI;US2;Menominee
MI;US41;Menominee
MI;MI35;Menominee
MI;MI69;Menominee
MI;US10;Midland
MI;MI18;Midland
MI;MI20;Midland
MI;MI30;Midland
MI;MI42;Missaukee
MI;MI55;Missaukee
MI;MI66;Missaukee
MI;I-75;Monroe
MI;I-275;Monroe
MI;US23;Monroe
MI;US24;Monroe
MI;US223;Monroe
MI;MI50;Monroe
MI;MI125;Monroe
MI;US131;Montcalm
MI;MI46;Montcalm
MI;MI57;Montcalm
MI;MI66;Montcalm
MI;MI82;Montcalm
MI;MI91;Montcalm
MI;MI32;Montmorency
MI;MI33;Montmorency
MI;I-96;Muskegon
MI;US31;Muskegon
MI;MI37;Muskegon
MI;MI46;Muskegon
MI;MI120;Muskegon
MI;MI20;Newaygo
MI;MI37;Newaygo
MI;MI82;Newaygo
MI;MI120;Newaygo
MI;I-75;Oakland
MI;I-96;Oakland
MI;I-275;Oakland
