region;route;county
SC;SC541;Florence
SC;US17;Georgetown
SC;US521;Georgetown
SC;US701;Georgetown
SC;SC41;Georgetown
SC;SC51;Georgetown
SC;SC261;Georgetown
SC;SC513;Georgetown
SC;SC707;Georgetown
SC;I-85;Greenville
SC;I-185;Greenville
SC;I-385;Greenville
SC;US25;Greenville
SC;US29;Greenville
SC;US76;Greenville
SC;US123;Greenville
SC;US176;Greenville
SC;US276;Greenville
SC;SC8;Greenville
SC;SC11;Greenville
SC;SC14;Greenville
SC;SC20;Greenville
SC;SC80;Greenville
SC;SC81;Greenville
SC;SC86;Greenville
SC;SC101;Greenville
SC;SC124;Greenville
SC;SC146;Greenville
SC;SC153;Greenville
SC;SC183;Greenville
SC;SC186;Greenville
SC;SC247;Greenville
SC;SC253;Greenville
SC;SC288;Greenville
SC;SC290;Greenville
SC;SC291;Greenville
SC;SC296;Greenville
SC;SC414;Greenville
SC;SC417;Greenville
SC;SC418;Greenville
SC;US25;Greenwood
SC;US178;Greenwood
SC;US221;Greenwood
SC;SC10;Greenwood
SC;SC34;Greenwood
SC;SC67;Greenwood
SC;SC72;Greenwood
SC;SC225;Greenwood
SC;SC246;Greenwood
SC;SC248;Greenwood
SC;SC252;Greenwood
SC;SC254;Greenwood
SC;SC420;Greenwood
SC;SC702;Greenwood
SC;I-95;Hampton
SC;US21;Hampton
SC;US278;Hampton
SC;US321;Hampton
SC;US601;Hampton
SC;SC3;Hampton
SC;SC63;Hampton
SC;SC68;Hampton
SC;SC119;Hampton
SC;SC333;Hampton
SC;SC363;Hampton
SC;US17;Horry
SC;US76;Horry
SC;US378;Horry
SC;US501;Horry
SC;US701;Horry
SC;SC9;Horry
SC;SC22;Horry
SC;SC31;Horry
SC;SC65;Horry
SC;SC90;Horry
SC;SC179;Horry
SC;SC319;Horry
SC;SC410;Horry
SC;SC544;Horry
SC;SC707;Horry
SC;SC905;Horry
SC;SC917;Horry
SC;I-95;Jasper
SC;US17;Jasper
SC;US278;Jasper
SC;US321;Jasper
SC;US601;Jasper
SC;SC3;Jasper
SC;SC46;Jasper
SC;SC119;Jasper
SC;SC170;Jasper
SC;SC315;Jasper
SC;SC336;Jasper
SC;SC462;Jasper
SC;SC652;Jasper
SC;I-20;Kershaw
SC;US1;Kershaw
SC;US521;Kershaw
SC;US601;Kershaw
SC;SC12;Kershaw
SC;SC34;Kershaw
SC;SC97;Kershaw
SC;SC157;Kershaw
SC;SC261;Kershaw
SC;SC341;Kershaw
SC;SC346;Kershaw
SC;SC522;Kershaw
SC;SC903;Kershaw
SC;US521;Lancaster
SC;US601;Lancaster
SC;SC5;Lancaster
SC;SC9;Lancaster
SC;SC75;Lancaster
SC;SC97;Lancaster
SC;SC157;Lancaster
SC;SC160;Lancaster
SC;SC200;Lancaster
SC;SC265;Lancaster
SC;SC341;Lancaster
SC;SC522;Lancaster
SC;SC903;Lancaster
SC;SC914;Lancaster
